贵绳股份	600992	0.00591766344235
正泰电器	601877	0.00589630214921
沙隆达A	000553	0.00586727721321
开创国际	600097	0.00584383130677
隆鑫通用	603766	0.00570258045916
万向德农	600371	0.0056944991635
湖北宜化	000422	0.00565494816164
九洲药业	603456	0.0056408275955
大杨创世	600233	0.00563478951248
士兰微	600460	0.00562625244431
方正科技	600601	0.00561740752194
联创光电	600363	0.00541910918568
宝泰隆	601011	0.00536146333468
中牧股份	600195	0.00534890822836
华联控股	000036	0.00533670824255
标准股份	600302	0.00533220885333
华鲁恒升	600426	0.00522937444756
兖州煤业	600188	0.00502845637668
铜峰电子	600237	0.00489142239699
重庆钢铁	601005	0.00479716141209
万业企业	600641	0.00479128335149
渤海活塞	600960	0.00463660557839
津劝业	600821	0.00457159550027
东方市场	000301	0.00453126175667
鲁北化工	600727	0.00449654937518
万华化学	600309	0.00446019625601
长春一东	600148	0.00443476732725
红豆股份	600400	0.00439364192866
中昌海运	600242	0.00434176638126
楚天高速	600035	0.00430512308479
金瑞科技	600390	0.0042914470005
北大荒	600598	0.00424274993582
深深宝A	000019	0.00420917421963
科达洁能	600499	0.00418466580635
酒钢宏兴	600307	0.0040079350091
TCL集团	000100	0.00399293774598
千金药业	600479	0.0039807579511
成商集团	600828	0.00374303240777
闽福发A	000547	0.00374295360708
福建高速	600033	0.00366990776862
亿晶光电	600537	0.00363384877584
华升股份	600156	0.00362895818824
浙江富润	600070	0.00357951246025
宝胜股份	600973	0.00357900572665
新疆众和	600888	0.00357557231398
哈药股份	600664	0.00351882423732
中江地产	600053	0.00348062161963
嘉宝集团	600622	0.00347522268842
武钢股份	600005	0.00340784183097
界龙实业	600836	0.00331517560803
明泰铝业	601677	0.00319422520848
华电能源	600726	0.00314682183657
联明股份	603006	0.00313953044553
ST宜纸	600793	0.00313731689722
石岘纸业	600462	0.00312245827283
新大洲A	000571	0.00308143266189
长江传媒	600757	0.00305811371202
有研新材	600206	0.00305486039956
贤成矿业	600381	0.00303084341987
广深铁路	601333	0.00300420621747
海油工程	600583	0.00300419078737
三房巷	600370	0.00299315406271
中达股份	600074	0.002912813734
华鼎股份	601113	0.00287523981766
凯乐科技	600260	0.00286667299278
华新水泥	600801	0.00285169103646
湖南天雁	600698	0.00281616558478
广弘控股	000529	0.00280594427954
农产品	000061	0.00279809981867
福斯特	603806	0.00278772480216
三精制药	600829	0.00277247011089
梅雁吉祥	600868	0.00270573846948
电子城	600658	0.00267046756577
京能置业	600791	0.00262039349827
纽威股份	603699	0.0026073679533
安阳钢铁	600569	0.0025581699117
中化国际	600500	0.00255425923827
五洲交通	600368	0.00253226617329
万向钱潮	000559	0.00248191850431
烯碳新材	000511	0.00244540850888
国农科技	000004	0.00242984709536
北部湾港	000582	0.00239747791242
马钢股份	600808	0.00235790245735
大橡塑	600346	0.00233513601399
洛阳玻璃	600876	0.00227544369986
ST金泰	600385	0.00217668221265
中国中铁	601390	0.00215137123537
陕西煤业	601225	0.00204586812388
滨化股份	601678	0.0020378096801
中葡股份	600084	0.00195532116443
星宇股份	601799	0.00190800088851
华意压缩	000404	0.00188924869602
卧龙地产	600173	0.00185276648964
天房发展	600322	0.00181627669473
凤凰传媒	601928	0.001801254552
西部资源	600139	0.00178129819715
金圆股份	000546	0.00176461204532
惠而浦	600983	0.00173724649066
南京熊猫	600775	0.00169161550932
厦工股份	600815	0.00165587273146
华微电子	600360	0.00161553716422
市北高新	600604	0.00159670031775
龙江交通	601188	0.00159278507548
江南红箭	000519	0.00157942571492
自仪股份	600848	0.00157511718816
梅花生物	600873	0.00150259431929
大洲兴业	600603	0.00149283585264
同达创业	600647	0.00146565837028
香江控股	600162	0.00143666490292
福日电子	600203	0.00143237785652
新疆天业	600075	0.00139100220479
仰帆控股	600421	0.00135145021185
恒顺醋业	600305	0.00133689667367
新日恒力	600165	0.00131656883296
中新药业	600329	0.00130015544776
湘电股份	600416	0.00128754621099
曲江文旅	600706	0.00128270721481
新安股份	600596	0.00127543373007
金花股份	600080	0.00124577455904
林海股份	600099	0.00124468355622
太原重工	600169	0.00124189200097
兰生股份	600826	0.00117485966251
贵研铂业	600459	0.00107777271448
汉商集团	600774	0.0010739812413
四川金顶	600678	0.00106761047398
上海石化	600688	0.00104589219814
吉林化纤	000420	0.00101833770057
哈空调	600202	0.000980395278266
莲花味精	600186	0.000968360026578
金山股份	600396	0.000958841899036
红太阳	000525	0.000954539471687
飞亚达A	000026	0.000951232581968
柳工	000528	0.000926382469785
宜华木业	600978	0.000911182615909
柳钢股份	601003	0.000905286330941
金健米业	600127	0.000851262610395
三安光电	600703	0.000840986638517
龙净环保	600388	0.00077829543957
福建水泥	600802	0.000772007286192
友好集团	600778	0.000748011963374
天目药业	600671	0.000742517694184
紫金矿业	601899	0.000740309633625
黑牡丹	600510	0.000722314226324
海澜之家	600398	0.000720432538989
山西焦化	600740	0.000712866192497
澳柯玛	600336	0.000709951201576
宝安地产	000040	0.000634699858836
陕国投A	000563	0.000634558595244
上海科技	600608	0.000618453024878
兰太实业	600328	0.000612436966184
联美控股	600167	0.000602115894319
兰州民百	600738	0.000587095027162
*ST中毅	600610	0.000561245247188
天地源	600665	0.0005321436906
天津磁卡	600800	0.000505706446349
钱江水利	600283	0.000433809316355
京城股份	600860	0.00039663493659
东方集团	600811	0.000373418620091
鲁商置业	600223	0.000361888039024
安徽合力	600761	0.000336588938879
柳化股份	600423	0.00029749628598
依顿电子	603328	0.00014264060836
东方通信	600776	0.000120500366207
亚星锚链	601890	7.49537674515e-05
南纺股份	600250	0.0
啤酒花	600090	0.0
皖江物流	600575	0.0
宏源证券	000562	0.0
*ST新都	000033	0.0
*ST凤凰	000520	0.0
*ST国恒	000594	0.0
中茵股份	600745	0.0
英特集团	000411	0.0
工大高新	600701	0.0
黑化股份	600179	0.0
新潮实业	600777	0.0
城投控股	600649	0.0
友利控股	000584	0.0
特发信息	000070	0.0
*ST二重	601268	0.0
海南椰岛	600238	0.0
联环药业	600513	-0.000901875901874
安泰集团	600408	-0.0012285012285
山东路桥	000498	-0.00396825396825
江苏舜天	600287	-0.00425411230857
恒瑞医药	600276	-0.00757575757575
欧亚集团	600697	-0.00902853015529
凌云股份	600480	-0.0124098124098
泰豪科技	600590	-0.0149253731343
香梨股份	600506	-0.0174129353234
航天动力	600343	-0.0233002291826
庞大集团	601258	-0.0261719873454
四川长虹	600839	-0.0284188034188
华泰股份	600308	-0.0287356321839
长春经开	600215	-0.031746031746
江西长运	600561	-0.0323785803238
星湖科技	600866	-0.0339901477833
用友网络	600588	-0.0350877192982
京能电力	600578	-0.0380549682875
重庆水务	601158	-0.0394056847545
*ST广夏	000557	-0.0426356589147
中金黄金	600489	-0.0453216374269
慧球科技	600556	-0.0497416020672
大众交通	600611	-0.0510480054091
石英股份	603688	-0.0526870389884
东华实业	600393	-0.0581437342001
浙能电力	600023	-0.0593635250918
金发科技	600143	-0.0614853896104
六国化工	600470	-0.0622970779221
浪莎股份	600137	-0.082905982906
亚宝药业	600351	-0.0830546265329
荣华实业	600311	-0.0831556503198
上海电气	601727	-0.0855263157895
中海集运	601866	-0.093023255814
彩虹股份	600707	-0.0966962127317
徐工机械	000425	-0.104166666667
中粮屯河	600737	-0.135902636917
宏昌电子	603002	-0.136240703178
大龙地产	600159	-0.139846743295
时代万恒	600241	-0.140350877193
浦东金桥	600639	-0.140377485676
申华控股	600653	-0.144639818491
阳泉煤业	600348	-0.146103896104
南钢股份	600282	-0.148571428571
长百集团	600856	-0.151767151767
中储股份	600787	-0.153545868575
天富能源	600509	-0.155172413793
卧龙电气	600580	-0.158553076403
赤峰黄金	600988	-0.160130718954
凤凰股份	600716	-0.161583577713
广宇发展	000537	-0.164027753069
赤天化	600227	-0.165312677121
东风汽车	600006	-0.169160702668
东北电气	000585	-0.174025974026
中远航运	600428	-0.176532769556
中信海直	000099	-0.181436210848
际华集团	601718	-0.182908545727
中科英华	600110	-0.200135226504
东睦股份	600114	-0.20225464191
苏州高新	600736	-0.204619388419
巨化股份	600160	-0.207535121328
海马汽车	000572	-0.208197787899
中国宝安	000009	-0.208848405986
维维股份	600300	-0.210727969349
祁连山	600720	-0.220559531555
西昌电力	600505	-0.225194132873
宁波港	601018	-0.227330779055
钱江生化	600796	-0.22869022869
三峡水利	600116	-0.236434798079
海南橡胶	601118	-0.244755244755
雷鸣科化	600985	-0.245608327912
深科技	000021	-0.251051893408
小天鹅A	000418	-0.258215962441
特力A	000025	-0.258639910814
大连港	601880	-0.27264957265
海正药业	600267	-0.278203062047
方大炭素	600516	-0.280282331512
凌钢股份	600231	-0.284156976744
宏发股份	600885	-0.288194444444
黄山旅游	600054	-0.301736826612
申能股份	600642	-0.305874840358
国栋建设	600321	-0.309668695064
宝诚股份	600892	-0.311400422238
东风科技	600081	-0.322077922078
兴蓉投资	000598	-0.323028927964
申达股份	600626	-0.325854700855
北方创业	600967	-0.330693493151
*ST乐电	600644	-0.330870279146
美罗药业	600297	-0.332608695652
广汽集团	601238	-0.342911877395
日照港	600017	-0.346982758621
深圳华强	000062	-0.35298102981
南玻A	000012	-0.361161524501
羚锐制药	600285	-0.369710934227
富奥股份	000030	-0.380317640386
江中药业	600750	-0.387619749447
哈投股份	600864	-0.395588235294
丰林集团	601996	-0.396877033182
